case,fold,filename,iou,call_seconds,error
A4D-21,4,A4D-21.png,1.7462429582752708e-06,1.66,
A4D-24,0,A4D-24.png,0.01599606213610997,1.65,
A4D03,1,A4D03.png,0.021458035432235734,1.67,
A4D10,2,A4D10.png,0.8464374249121057,1.62,
A4D10A1,3,A4D10A1.png,0.9600709783552984,1.71,
A4D11,4,A4D11.png,0.9611344009241902,1.71,
A4D12,0,A4D12.png,0.9633676695153642,1.7,
A4D13,1,A4D13.png,0.9539729244322781,1.67,
A4D14,2,A4D14.png,0.03736281699768916,1.64,
A4D14A1,3,A4D14A1.png,0.928060302767861,1.76,
A4D15,4,A4D15.png,0.9348537669118102,1.82,
A4D16,0,A4D16.png,0.9768789982570764,1.77,
A4D4A1,1,A4D4A1.png,0.7236817833053065,1.7,
A4D5,2,A4D5.png,0.9642685160393101,1.7,
A4D5A_merged,3,A4D5A_merged.png,0.0,1.67,
A4D6,4,A4D6.png,0.9463186581098265,1.68,
A4D6A_merged_p10,3,A4D6A_merged_p10.png,0.022271197190045663,1.72,
A4D6A_merged_p9,3,A4D6A_merged_p9.png,0.1603078041881508,1.88,
A4D7,0,A4D7.png,0.9576391353131236,1.96,
A4D8,1,A4D8.png,0.9285670279466752,1.86,
A4D8A_merged,2,A4D8A_merged.png,0.00011431299570653836,2.04,
A4D9,3,A4D9.png,0.9728278791876006,1.86,
A4DA01,4,A4DA01.png,0.9737721388971646,1.99,
A4DA02,0,A4DA02.png,0.9701076548786343,1.69,
A4DA03,1,A4DA03.png,0.8911945054883292,1.68,
A4DA04,2,A4DA04.png,0.9528521785881483,1.79,
A4DA05,3,A4DA05.png,0.9638905916250584,1.95,
A4DA06,4,A4DA06.png,0.9619682860236956,1.8,
A4Da1,0,A4Da1.png,0.9841945047875663,2.01,
A4Da2,1,A4Da2.png,0.8041517120962266,2.09,
A4Da3,2,A4Da3.png,0.007957844702987195,1.87,
A4EC3a1,3,A4EC3a1.png,0.1593108454222002,1.86,
A4FNa1,4,A4FNa1.png,0.9513075005035526,1.71,
A4Ha1,0,A4Ha1.png,0.009309383012189719,1.88,
A4KTRa1,1,A4KTRa1.png,0.9168863230169854,1.91,
A4RFa1,2,A4RFa1.png,0.9281371653770366,1.78,
A4Sa1,3,A4Sa1.png,0.97039896124684,1.71,
A4_002:CA,4,A4_002_CA.png,0.22731754512705005,1.68,
A4_088:LL:016,0,A4_088_LL_016.png,0.9309019313707106,1.69,
A4_093:LL:012,1,A4_093_LL_012.png,0.007646992392811586,1.69,
A4_094:LL:013,2,A4_094_LL_013.png,0.9027248519351728,1.61,
A4_097:LL:030,3,A4_097_LL_030.png,0.9039246026164017,1.62,
A4_101:LL:069,4,A4_101_LL_069.png,0.9260662274618585,1.67,
